ts,HE282_lw,HE283_lw,HE284_lw,HE285_lw,HE286_lw,HE287_lw,HE288_lw,HN119_lw,HN141_lw,HN151_lw,HN152_lw,HN153_lw,HN161_lw,HN162_lw,HN164_lw,HVO_lw,HVT_lw,MLO_lw,HE282_rh,HE283_rh,HE284_rh,HE285_rh,HE286_rh,HE287_rh,HE288_rh,HN119_rh,HN141_rh,HN151_rh,HN152_rh,HN153_rh,HN161_rh,HN162_rh,HN164_rh,HVO_rh,HVT_rh,MLO_rh,HE282_tmin,HE283_tmin,HE284_tmin,HE285_tmin,HE286_tmin,HE287_tmin,HN119_tmin,HN141_tmin,HN151_tmin,HN152_tmin,HN153_tmin,HN161_tmin,HN162_tmin,HN164_tmin,HVO_tmin,HVT_tmin,MLO_tmin,HE282_tmax,HE283_tmax,HE284_tmax,HE285_tmax,HE286_tmax,HE287_tmax,HN119_tmax,HN141_tmax,HN151_tmax,HN152_tmax,HN153_tmax,HN161_tmax,HN162_tmax,HN164_tmax,HVO_tmax,HVT_tmax,MLO_tmax
2007-01-06,,,,,,,,,,,,,,,,390.14,380.55,233.97,,,,,,,,86.018,87.983,76.325,87.254,87.649,99.397,100.0,99.697,98.518,98.696,,,,,,,,13.0,14.8,10.08,6.415,3.303,6.645,8.36,11.31,13.628,12.62,2.4,,,,,,,,18.84,14.92,10.6,7.18,8.12,9.63,12.13,16.957,15.73,8.4
2007-01-07,,,,,,,,,,,,,,,,388.78,381.98,263.14,,,,,,,,91.598,95.5,92.638,97.375,98.797,99.481,100.0,99.584,98.795,99.662,,,,,,,,12.98,14.88,9.08,6.336,4.157,7.51,9.21,11.71,13.842,12.73,1.5,,,,,,,,17.94,13.84,9.57,7.66,8.8,10.17,12.46,15.669,14.12,7.9
2007-01-08,,,,,,,,,,,,,,,,388.54,383.4,272.52,,,,,,,,92.709,93.391,84.783,80.352,84.182,97.977,100.0,99.534,98.647,99.81,,,,,,,,12.79,14.79,8.05,6.851,3.987,6.769,8.19,11.47,14.209,12.87,1.5,,,,,,,,18.54,13.9,10.61,6.618,8.49,10.03,12.39,15.972,14.48,6.7
2007-01-09,,,,,,,,,,,,,,,,388.24,382.27,325.49,,,,,,,,88.965,85.75,83.658,81.278,83.638,98.978,100.0,99.521,98.32,99.783,,,,,,,,13.33,15.83,9.39,7.09,4.371,6.924,8.51,11.48,14.146,12.83,2.9,,,,,,,,19.28,13.53,11.56,,10.69,10.64,12.97,15.737,14.27,
2007-01-10,,,,,,,,,,,,,,,,391.83,386.39,307.95,,,,,,,,88.741,90.833,83.817,81.851,85.783,97.952,100.0,99.585,97.469,99.399,84.625,,,,,,,13.98,15.38,9.41,8.57,5.75,8.08,9.65,11.77,14.564,13.26,2.5,,,,,,,,18.02,13.38,11.35,9.52,,,,17.066,15.2,7.9
2007-01-11,,,,,,,,,,,,,,,,393.14,386.36,297.89,,,,,,,,91.072,92.992,63.683,68.977,78.077,80.415,98.204,99.664,99.03,99.797,79.417,,,,,,,13.44,14.92,8.47,7.79,5.158,7.91,9.04,11.84,14.125,13.15,2.5,,,,,,,,19.43,17.17,15.14,9.42,11.39,12.79,14.24,17.512,15.98,7.5
2007-01-12,,,,,,,,,,,,,,,,385.75,377.08,253.43,,,,,,,,90.779,95.288,43.662,43.836,43.379,61.457,76.819,99.841,99.055,99.511,66.5,,,,,,,11.51,12.88,8.68,6.746,5.3,4.584,6.723,9.48,12.964,11.85,2.9,,,,,,,17.62,16.41,17.06,,,10.21,12.2,11.74,16.554,15.09,
2007-01-13,,,,,,,,,,,,,,,,358.27,332.13,208.44,,,,,,,,83.938,82.961,29.267,12.014,11.315,41.116,87.423,99.908,92.399,92.729,33.125,,,,,,,10.44,12.18,8.26,7.58,5.479,4.034,5.072,7.85,11.389,9.96,2.6,,,,,,,18.49,16.48,16.44,,,10.88,11.76,11.79,16.561,15.48,
2007-01-14,,,,,,,,,,,,,,,,374.66,357.69,195.38,,,,,,,,84.537,88.808,56.242,13.449,7.6623,83.293,97.118,99.92,93.931,93.887,,,,,,,,11.19,12.96,4.751,7.15,5.293,4.751,6.116,8.69,12.227,11.12,3.3,,,,,,,18.52,17.94,14.57,,,8.53,10.66,12.43,18.25,17.06,
2007-01-15,,,,,,,,,,,,,,,,383.92,369.65,187.61,,,,,,,,82.459,85.561,46.733,11.842,10.09,72.433,98.833,99.862,96.356,97.554,12.458,,,,,,,11.18,12.76,4.387,8.09,6.161,4.599,4.205,8.45,12.257,10.84,3.9,,,,,,,18.49,17.77,15.04,,,10.81,10.1,12.12,16.541,15.22,
2007-01-16,,,,,,,,,,,,,,,,379.89,362.71,188.37,,,,,,,,83.805,90.246,25.417,16.241,10.851,44.991,63.847,99.799,95.296,94.555,11.75,,,,,,,11.75,12.8,6.835,7.23,6.007,5.153,7.04,9.33,12.755,11.49,4.6,,,,,,,18.14,16.52,19.65,,,13.12,13.08,12.51,17.506,16.71,
2007-01-17,,,,,,,,,,,,,,,,378.98,368.66,187.64,,,,,,,,81.391,85.919,8.3333,7.513,7.1708,14.903,48.071,99.853,97.096,97.785,11.792,,,,,,,10.86,12.13,10.45,8.83,7.0,8.17,7.69,8.59,12.27,10.78,5.0,,,,,,,18.93,17.81,19.67,,,12.69,13.06,12.47,16.684,15.4,
2007-01-18,,,,,,,,,,,,,,,,360.11,330.3,,,,,,,,,78.018,76.498,26.029,6.1027,4.8306,63.711,97.266,99.899,91.419,90.782,,,,,,,,11.1,11.95,8.6,8.83,6.064,3.829,3.397,7.55,11.419,10.15,,,,,,,,19.05,17.26,15.8,,,8.43,8.18,10.25,16.778,15.79,
2007-01-19,,,,,,,,,,,,,,,,382.07,369.49,,,,,,,,,78.029,83.317,42.575,7.5551,5.8177,61.109,99.883,99.904,96.02,96.639,17.792,,,,,,,11.36,13.16,4.992,8.85,5.361,3.168,5.031,8.18,12.472,11.13,5.3,,,,,,,19.5,17.28,17.76,,,14.24,9.29,10.57,16.408,14.95,
2007-01-20,,,,,,,,,,,,,,,,360.55,362.71,,,,,,,,,80.631,92.929,28.417,7.4855,5.7351,20.329,71.835,99.824,91.688,92.451,14.917,,,,,,,11.47,11.98,7.51,7.73,6.351,7.94,5.794,8.18,11.681,10.71,2.3,,,,,,,17.96,17.16,18.69,,,16.61,16.47,12.46,18.726,17.06,
2007-01-21,,,,,,,,,,,,,,,,355.74,352.21,211.75,,,,,,,,81.588,95.125,22.242,7.2292,6.8709,21.966,58.276,99.585,93.559,90.49,25.042,,,,,,,11.12,12.59,4.407,7.62,6.789,9.0,7.24,9.75,10.182,11.06,4.1,,,,,,,17.87,17.54,17.6,,,15.46,16.85,14.24,17.644,15.47,
2007-01-22,,,,,,,,,,,,,,,,346.47,338.74,200.55,,,,,,,,79.621,94.467,24.054,6.2768,5.5603,10.147,47.843,99.43,88.801,78.198,17.042,,,,,,,10.58,12.13,3.585,8.27,7.61,8.22,6.565,6.904,10.028,12.19,2.3,,,,,,,17.84,16.06,17.02,,,16.45,17.06,14.15,17.542,15.97,
2007-01-23,,,,,,,,,,,,,,,,323.91,313.82,194.81,,,,,,,,77.009,90.988,30.696,14.855,13.215,,36.267,76.428,85.78,80.371,,,,,,,,10.47,11.12,8.07,7.37,5.418,,8.23,5.845,10.791,11.04,,,,,,,,18.02,16.39,17.61,,,,13.88,14.07,18.955,18.49,
2007-01-24,,,,,,,,,,,,,,,,373.5,344.2,213.45,,,,,,,,84.166,83.261,28.687,18.4,16.139,,27.413,88.394,91.101,91.71,,,,,,,,10.62,11.97,6.766,8.57,7.7,,9.74,9.0,11.959,10.63,,,,,,,,18.97,17.34,17.32,,,,15.16,18.37,17.141,16.15,
2007-01-25,,,,,,,,,,,,,,,,359.83,358.97,210.79,,,,,,,,75.066,88.914,28.221,18.257,22.181,,23.098,89.394,91.018,91.005,23.5,,,,,,,12.13,11.05,7.3,7.41,4.544,,7.56,5.156,11.387,10.73,2.8,,,,,,,18.45,16.77,16.3,,,,20.15,12.81,19.26,17.06,
2007-01-26,,,,,,,,,,,,,,,,292.8,278.2,197.9,,,,,,,,77.804,57.71,25.354,14.096,13.341,,25.169,38.536,68.69,53.384,16.583,,,,,,,11.03,11.69,6.651,5.75,3.071,,6.716,9.45,10.117,9.42,1.8,,,,,,,20.05,21.25,18.19,,,,16.58,19.83,22.025,21.76,
2007-01-27,,,,,,,,,,,,,,,,282.58,287.76,202.14,,,,,,,,77.112,,37.046,7.7005,9.0227,,14.407,51.191,59.337,53.618,17.917,,,,,,,10.13,11.65,5.241,9.45,4.83,,9.61,7.9,8.162,9.47,0.2,,,,,,,19.28,19.62,19.94,,,,18.02,21.68,21.633,20.61,
2007-01-28,,,,,,,,,,,,,,,,337.21,350.77,186.01,,,,,,,,80.346,91.848,66.221,34.803,24.94,,54.413,89.479,83.58,86.273,10.5,,,,,,,11.91,12.21,6.374,5.583,3.366,,8.02,7.36,10.171,10.72,3.3,,,,,,,19.54,17.33,13.51,,,,16.4,14.8,19.479,16.6,
2007-01-29,,,,,,,,,,,,,,,,337.98,365.86,192.56,,,,,,,,80.99,99.975,53.529,39.134,68.115,,84.916,90.982,89.875,99.191,9.75,,,,,,,13.55,13.04,5.932,7.33,2.935,,7.22,8.68,12.678,11.22,4.3,,,,,,,18.49,14.53,16.0,,,,9.55,13.69,17.315,13.6,
2007-01-30,,,,,,,,,,,,,,,,311.08,340.01,221.52,,,,,,,,69.987,99.346,39.092,37.836,54.463,,59.368,66.014,83.124,91.231,11.708,,,,,,,13.57,13.44,10.1,6.169,2.752,,8.75,11.3,11.013,11.99,5.6,,,,,,,20.49,15.41,18.09,,,,12.93,16.12,19.982,15.94,
2007-01-31,,,,,,,,,,,,,,,,371.96,390.48,231.47,,,,,,,,90.271,100.0,87.479,86.821,97.083,,84.037,77.779,94.857,99.561,30.75,,,,,,,14.76,15.79,9.64,6.571,3.753,,9.02,11.95,14.297,14.33,5.6,,,,,,,18.52,17.01,14.73,,,,14.38,18.72,19.262,16.7,
2007-02-01,,,,,,,,,,,,,,,,375.09,393.09,240.42,,,,,,,,96.42,98.183,94.137,89.749,89.809,,78.064,79.069,94.915,99.752,,,,,,,,13.49,14.41,7.45,4.707,2.206,,7.74,10.63,15.579,14.6,3.5,,,,,,,14.98,16.59,11.97,8.53,6.615,,11.69,17.35,20.221,17.18,11.8
2007-02-02,,,,,,,,,,,,,,,,391.76,383.63,200.63,,,,,,,,79.728,78.301,61.387,50.1,50.1,,58.644,92.974,99.77,99.622,,,,,,,,9.78,10.94,3.731,2.934,0.557,,6.715,5.883,13.143,12.46,1.9,,,,,,,,16.79,11.21,7.37,4.054,,13.62,14.36,16.907,15.65,5.8
2007-02-03,,,,,,,,,,,,,,,,373.9,363.58,201.72,,,,,,,,70.089,84.408,25.592,19.72,21.993,,28.573,58.959,96.021,97.495,14.125,,,,,,,8.66,9.9,3.691,1.552,-1.432,,5.065,6.431,10.803,9.82,0.7,,,,,,,15.39,16.12,13.95,10.86,6.858,,14.84,13.96,14.638,13.69,
2007-02-04,,,,,,,,,,,,,,,,329.41,328.9,238.84,,,,,,,,72.63,80.211,33.992,29.08,32.218,,31.221,69.256,86.592,83.059,32.875,,,,,,,9.56,11.53,8.32,8.26,5.725,,10.64,7.36,9.258,8.88,4.3,,,,,,,,15.05,17.98,17.61,14.86,,19.16,18.86,19.562,18.21,13.9
2007-02-05,,,,,,,,,,,,,,,,330.58,334.01,238.77,,,,,,,,88.207,79.978,30.65,21.799,26.181,,28.052,71.803,86.059,80.812,,,,,,,,10.57,12.34,9.29,12.87,7.71,,13.48,8.39,9.272,10.3,5.5,,,,,,,,18.13,19.54,17.26,14.43,,21.85,16.67,19.435,16.65,15.3
2007-02-06,,,,,,,,,,,,,,,,344.49,345.23,228.95,,,,,,,,87.602,91.3,23.987,19.948,23.334,,22.952,77.225,86.941,89.463,29.417,,,,,,,11.67,12.54,11.23,10.37,6.654,,13.78,7.29,9.647,11.13,5.9,,,,,,,,18.74,19.14,16.94,13.32,,20.41,22.03,20.779,17.97,13.5
2007-02-07,,,,,,,,,,,,,,,,321.44,350.81,215.26,,,,,,,,87.237,89.725,49.417,18.915,19.778,,59.983,85.547,83.424,82.953,,,,,,,,12.29,12.19,8.65,8.86,5.243,,7.62,7.72,10.563,11.18,,,,,,,,,18.64,15.55,14.51,12.63,,19.66,15.96,20.275,19.5,
2007-02-08,,,,,,,,,,,,,,,,346.31,345.08,206.75,,,,,,,,91.527,95.046,90.254,80.637,72.043,91.134,99.363,99.284,91.046,87.277,,,,,,,,10.1,13.81,6.253,5.158,3.116,5.866,7.29,9.35,10.565,12.19,,,,,,,,,15.69,12.65,9.51,7.67,10.91,12.18,12.67,19.07,17.0,
2007-02-09,,,,,,,,,,,,,,,,384.5,370.49,205.78,,,,,,,,82.241,97.179,83.442,92.558,98.873,89.338,92.746,96.986,97.606,97.279,,,,,,,,11.37,12.04,6.732,3.522,0.074,3.929,5.712,8.57,12.09,11.08,,,,,,,,,15.02,11.31,6.686,,9.51,10.8,12.75,16.277,14.83,
2007-02-10,,,,,,,,,,,,,,,,379.11,359.85,243.15,,,,,,,,78.048,91.567,71.983,74.86,80.446,81.495,86.354,99.741,98.086,97.833,,,,,,,,10.15,11.33,6.01,2.631,0.002,3.35,4.588,7.49,11.738,10.97,,,,,,,,,16.0,12.61,8.71,4.878,,,,15.782,14.91,
2007-02-11,,,,,,,,,,,,,,,,364.41,342.08,212.27,,,,,,,,69.265,85.056,54.354,34.565,29.1,46.448,52.235,94.013,98.255,98.864,,,,,,,,9.6,10.06,1.717,1.931,-0.473,1.781,3.74,5.454,10.056,9.21,,,,,,,,,15.87,11.89,10.53,7.04,7.98,11.67,11.87,12.583,12.48,
2007-02-12,,,,,,,,,,,,,,,,316.47,299.53,189.7,,,,,,,,66.47,71.571,41.646,10.015,9.0354,63.494,88.903,95.681,83.139,83.862,,,,,,,,9.6,10.62,5.412,4.36,2.018,1.987,3.004,5.838,8.899,8.68,,,,,,,,18.38,16.59,11.57,,,7.77,7.67,12.77,16.96,15.77,
2007-02-13,,,,,,,,,,,,,,,,362.71,341.54,182.18,,,,,,,,76.254,79.08,14.692,7.2705,6.0929,35.062,71.005,99.373,92.56,93.863,,,,,,,,10.6,11.19,11.06,7.18,2.85,5.638,3.517,6.36,9.605,9.17,3.8,,,,,,,18.61,16.16,16.79,,,9.4,8.35,10.16,15.684,14.26,
2007-02-14,,,,,,,,,,,,,,,,356.56,336.65,208.84,,,,,,,,78.062,87.242,48.146,6.8196,7.1383,49.835,88.553,99.721,89.148,89.74,,,,,,,,10.95,11.75,4.434,7.31,3.942,4.312,4.226,7.28,11.076,10.04,5.0,,,,,,,18.63,17.14,16.03,,,12.82,11.59,11.04,17.611,16.37,
2007-02-15,,,,,,,,,,,,,,,,375.04,350.86,206.88,,,,,,,,84.069,84.821,64.596,25.164,18.564,58.83,81.559,97.462,90.127,91.425,,,,,,,,11.31,12.38,5.043,7.53,4.744,5.418,3.995,7.2,10.134,9.46,4.6,,,,,,,17.59,17.26,11.27,,,11.97,12.59,15.44,19.355,18.36,
2007-02-16,,,,,,,,,,,,,,,,384.04,346.01,210.36,,,,,,,,82.661,84.95,76.5,70.838,69.176,92.227,96.668,99.59,92.372,92.77,,,,,,,,11.01,12.48,9.06,5.827,3.097,4.756,5.964,8.58,12.163,11.57,,,,,,,,19.74,18.3,11.69,,,7.68,9.19,11.63,16.538,15.54,
2007-02-17,,,,,,,,,,,,,,,,383.83,370.8,226.85,,,,,,,,84.148,79.212,81.575,81.225,78.835,99.305,100.0,99.776,99.039,99.565,,,,,,,,12.31,13.28,5.541,3.323,1.241,3.479,5.211,8.51,12.68,11.44,1.0,,,,,,,19.45,17.76,11.96,,,7.88,9.33,11.74,15.477,13.94,
2007-02-18,,,,,,,,,,,,,,,,372.31,355.48,219.29,,,,,,,,77.563,80.733,54.592,52.665,44.193,90.967,99.408,99.839,96.386,97.788,,,,,,,,11.96,13.31,5.82,3.603,1.097,3.414,5.2,8.4,11.581,10.64,2.9,,,,,,,19.59,18.09,13.14,,,7.67,9.11,10.74,14.753,12.81,
2007-02-19,,,,,,,,,,,,,,,,374.27,361.2,228.93,,,,,,,,78.164,83.671,36.804,21.501,16.997,95.317,100.0,99.916,98.021,99.189,,,,,,,,11.12,12.45,9.89,6.906,3.743,3.117,4.93,7.99,11.696,10.38,3.4,,,,,,,18.77,16.68,15.68,,,6.341,7.89,10.04,14.328,13.0,
2007-02-20,,,,,,,,,,,,,,,,361.32,342.09,211.24,,,,,,,,79.731,86.975,40.404,28.513,26.369,86.584,100.0,99.962,95.815,97.845,,,,,,,,10.83,11.86,7.23,4.464,1.927,3.199,4.222,7.73,11.443,10.25,4.0,,,,,,,18.18,16.47,15.46,,,8.57,8.14,10.55,14.974,13.36,
2007-02-21,,,,,,,,,,,,,,,,369.59,340.8,210.14,,,,,,,,79.072,82.954,52.617,33.991,29.899,98.869,100.0,99.966,95.71,96.337,,,,,,,,9.91,10.63,6.404,3.109,0.632,2.494,4.736,7.89,10.85,9.82,3.7,,,,,,,18.18,15.93,11.75,,,5.541,7.08,9.6,14.989,13.8,
2007-02-22,,,,,,,,,,,,,,,,380.41,351.92,233.34,,,,,,,,76.537,80.667,83.5,66.966,59.189,99.301,100.0,99.856,96.179,97.015,,,,,,,,10.62,12.45,5.974,2.763,0.044,2.969,4.849,7.97,10.721,9.64,1.9,,,,,,,19.0,17.41,11.53,,,7.57,8.54,10.77,15.845,15.16,
2007-02-23,,,,,,,,,,,,,,,,389.3,376.32,239.94,,,,,,,,80.748,85.646,87.163,96.067,98.142,99.334,100.0,99.789,95.6,96.184,,,,,,,,11.71,13.41,7.23,4.809,2.481,4.896,6.276,9.36,12.902,11.92,1.1,,,,,,,18.7,18.28,14.16,,,8.2,9.47,11.99,17.088,15.62,
2007-02-24,,,,,,,,,,,,,,,,385.0,376.2,237.73,,,,,,,,85.322,86.992,88.988,79.443,79.067,99.401,100.0,99.818,98.494,99.392,,,,,,,,12.1,13.6,6.482,4.845,2.411,4.277,5.13,8.54,12.646,11.71,0.5,,,,,,,19.09,17.96,12.74,,,8.79,9.98,11.71,16.012,14.83,
2007-02-25,,,,,,,,,,,,,,,,383.08,371.63,256.3,,,,,,,,80.611,79.631,71.192,41.918,41.198,78.105,98.421,99.827,95.832,97.679,,,,,,,,12.06,13.87,4.563,4.783,3.58,4.305,4.522,8.47,12.431,11.46,2.6,,,,,,,19.11,18.0,12.63,,,12.08,9.73,11.91,16.141,15.7,
2007-02-26,,,,,,,,,,,,,,,,387.85,375.73,288.85,,,,,,,,80.96,94.346,64.908,43.598,41.745,84.864,98.138,99.659,98.835,99.566,,,,,,,,12.46,13.64,5.209,6.402,4.11,6.449,7.34,9.56,13.341,12.16,2.1,,,,,,,19.16,16.22,14.45,,,9.96,11.43,12.88,15.399,14.66,
2007-02-27,,,,,,,,,,,,,,,,386.76,377.83,271.19,,,,,,,,80.57,89.043,70.133,65.807,67.438,95.343,100.0,99.676,99.227,99.668,,,,,,,,12.66,13.66,7.44,5.402,2.407,5.641,7.54,10.06,13.344,12.35,1.4,,,,,,,19.93,17.89,13.45,,,8.74,9.86,12.21,15.354,14.46,
2007-02-28,,,,,,,,,,,,,,,,383.04,366.02,273.13,,,,,,,,83.245,87.175,80.108,74.541,82.372,97.5,100.0,99.743,98.216,99.227,,,,,,,,12.01,13.6,7.88,4.585,1.902,4.989,6.651,9.24,12.831,11.6,0.3,,,,,,,19.16,18.09,13.81,,,8.6,10.19,11.79,15.049,14.26,
2007-03-01,,,,,,,,,,,,,,,,383.93,376.19,263.41,,,,,,,,81.379,84.238,69.608,56.102,43.837,86.724,100.0,99.84,98.116,98.896,,,,,,,,11.07,12.71,5.763,4.413,1.436,4.497,6.331,9.26,12.25,11.27,0.6,,,,,,,18.96,17.28,13.45,11.95,8.25,,10.0,11.81,16.379,15.39,3.3
2007-03-02,,,,,,,,,,,,,,,,373.54,373.37,211.12,,,,,,,,79.57,80.046,65.021,43.918,34.5,62.616,89.962,93.078,92.405,94.151,,,,,,,,11.77,12.52,3.777,4.615,2.711,5.809,5.61,8.46,12.002,11.02,2.6,,,,,,,,18.55,12.06,11.49,9.18,12.22,11.48,17.21,18.211,17.33,7.6
2007-03-03,,,,,,,,,,,,,,,,385.75,377.83,234.78,,,,,,,,79.933,85.285,73.117,60.075,47.076,82.809,91.959,99.28,96.657,97.752,,,,,,,,11.54,13.21,3.782,5.383,3.976,5.915,7.42,8.03,12.51,11.88,3.9,,,,,,,18.0,17.13,11.79,12.53,10.16,9.92,11.04,13.84,18.091,15.78,
2007-03-04,,,,,,,,,,,,,,,,364.3,356.44,235.18,,,,,,,,84.292,88.192,92.925,61.898,33.261,90.514,97.908,98.972,88.339,90.841,,,,,,,,12.02,13.41,4.671,5.85,5.105,5.524,7.3,8.81,10.938,11.68,6.1,,,,,,,,19.09,11.27,13.74,11.87,,12.12,14.27,19.529,17.3,8.2
2007-03-05,,,,,,,,,,,,,,,,349.47,342.46,240.49,,,,,,,,79.06,90.208,76.675,43.506,43.693,49.347,61.256,87.24,86.708,89.226,,,,,,,,12.58,13.34,5.557,7.51,6.578,6.483,7.58,8.96,11.674,12.48,6.4,,,,,,,,18.42,13.33,16.25,14.1,14.88,14.67,14.38,20.224,18.73,10.1
2007-03-06,,,,,,,,,,,,,,,,328.55,318.4,237.47,,,,,,,,74.873,85.969,42.625,32.204,40.546,27.318,32.469,77.281,82.128,85.931,,,,,,,,11.85,13.06,7.63,10.47,7.46,9.38,10.93,8.84,10.285,11.54,9.0,,,,,,,,16.96,19.05,19.48,15.78,16.75,17.13,20.93,21.971,18.98,12.2
2007-03-07,,,,,,,,,,,,,,,,332.84,328.21,229.81,,,,,,,,78.689,90.268,35.254,29.158,35.491,39.746,48.374,96.867,85.266,85.514,,,,,,,,12.66,14.65,9.38,10.14,6.922,8.68,10.17,10.39,11.825,12.23,8.0,,,,,,,,17.49,20.1,17.5,13.95,17.86,20.08,15.13,20.584,19.52,12.4
2007-03-08,,,,,,,,,,,,,,,,362.03,365.96,234.38,,,,,,,,84.337,84.943,43.963,28.847,31.148,34.58,40.405,75.749,89.108,97.001,,,,,,,,11.92,12.6,9.58,9.16,7.24,10.03,11.77,8.18,12.016,11.77,6.9,,,,,,,,18.67,19.23,19.01,14.34,19.02,19.04,23.27,19.581,15.68,15.8
2007-03-09,,,,,,,,,,,,,,,,365.9,362.34,216.71,,,,,,,,77.645,99.467,55.033,27.149,23.151,46.485,48.782,91.603,86.239,94.186,20.292,,,,,,,12.14,14.02,8.7,9.08,5.771,7.31,11.33,7.85,13.099,12.28,5.5,,,,,,,,16.82,14.67,16.14,,16.04,18.12,17.19,21.594,17.97,
2007-03-10,,,,,,,,,,,,,,,,369.28,367.69,259.73,,,,,,,,91.508,97.004,96.337,98.646,99.116,97.696,97.34,97.194,89.024,97.681,48.0,,,,,,,12.75,14.56,9.77,6.999,4.321,8.13,9.56,11.99,13.761,12.82,5.3,,,,,,,,18.32,12.77,10.35,9.12,,,,19.313,15.6,13.0
2007-03-11,,,,,,,,,,,,,,,,397.17,387.4,261.94,,,,,,,,91.621,97.071,80.917,68.912,72.512,82.474,93.142,99.7,98.174,99.638,73.458,,,,,,,12.6,14.5,8.98,6.668,3.765,7.36,8.63,10.76,15.097,14.41,4.1,,,,,,,,18.37,14.97,12.9,9.74,11.94,13.46,14.57,18.23,16.17,9.3
2007-03-12,,,,,,,,,,,,,,,,386.77,384.53,242.54,,,,,,,,87.805,99.613,79.463,76.903,81.199,79.048,82.396,97.294,91.123,97.655,69.667,,,,,,,12.8,14.44,8.98,8.19,5.218,8.75,10.81,10.04,14.595,13.78,3.1,,,,,,,18.17,16.51,15.18,,,14.55,15.71,16.71,19.401,16.12,
